"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","diff.pct","HGNC.symbol"
"Kank1",218,4.6235892073475e-244,0.4720226636093,0.237,0.189,1.2545184596296e-239,"Control",0.048,"KANK1"
"Kank1",3129,1.22941696881522e-44,0.233566491958498,0.217,0.195,3.33577706148635e-40,"6weeks",0.022,"KANK1"
"Kank1",969,3.70371354881576e-99,-0.430725587179912,0.136,0.207,1.00492859720018e-94,"4hours",-0.071,"KANK1"
"Tet2",220,4.61405166957236e-242,0.368485749739844,0.116,0.122,1.25193063950507e-237,"Control",-0.00599999999999999,"TET2"
"Tet2",2081,1.32549466747144e-238,-0.215177786123565,0.145,0.116,3.59646468125025e-234,"2days",0.029,"TET2"
"Tet2",1418,1.18154347256554e-303,-1.08349878438748,0.057,0.133,3.20588190411207e-299,"12hours",-0.076,"TET2"
"Tet2",2954,1.35302144988589e-94,0.50154798449476,0.152,0.114,3.6711530999754e-90,"6weeks",0.038,"TET2"
"Tet2",1213,5.12012067889288e-26,-0.405752063946503,0.098,0.124,1.38924234380401e-21,"4hours",-0.026,"TET2"
"Tbc1d5",221,5.40608793893671e-241,0.42096838707253,0.199,0.162,1.4668338404717e-236,"Control",0.037,"TBC1D5"
"Tbc1d5",934,1.43419783587278e-118,-0.554962509264327,0.105,0.178,3.89140898807361e-114,"4hours",-0.073,"TBC1D5"
"Tbc1d5",1837,1.39899684568912e-39,-0.274226494322406,0.143,0.175,3.79589814140829e-35,"12hours",-0.032,"TBC1D5"
"Arhgap24",2492,9.31984227769048e-112,0.214294390089499,0.219,0.162,2.52875280520576e-107,"14days",0.057,"ARHGAP24"
"Arhgap24",1336,0,-1.07149479008455,0.077,0.19,0,"12hours",-0.113,"ARHGAP24"
"Arhgap24",222,1.13495853404707e-240,0.473823692265053,0.197,0.165,3.07948299042992e-236,"Control",0.032,"ARHGAP24"
"Arhgap24",692,0,-1.05868129058589,0.064,0.186,0,"4hours",-0.122,"ARHGAP24"
"Arhgap24",2859,7.18842578322893e-184,0.554514921659607,0.234,0.157,1.9504355677635e-179,"6weeks",0.077,"ARHGAP24"
"Arih1",1609,2.49019635422285e-128,0.385722728630542,0.299,0.22,6.75664976791286e-124,"12hours",0.079,"ARIH1"
"Arih1",223,4.88422563434515e-240,-0.308524340888634,0.171,0.249,1.32523694136687e-235,"Control",-0.078,"ARIH1"
"Cadm2",1990,0,-1.26207674087231,0.119,0.181,0,"2days",-0.062,"CADM2"
"Cadm2",712,0,-1.45740926282394,0.059,0.185,0,"4hours",-0.126,"CADM2"
"Cadm2",225,2.03419191156752e-236,-0.870389206734726,0.122,0.184,5.51937291365615e-232,"Control",-0.062,"CADM2"
"Cadm2",2600,1.46452171914346e-66,0.213743494479759,0.213,0.162,3.97368678055196e-62,"14days",0.051,"CADM2"
"Cadm2",2762,0,1.52291384805647,0.295,0.142,0,"6weeks",0.153,"CADM2"
"Macrod1",2434,9.7950793064341e-162,0.440035251934754,0.18,0.111,2.65769886821476e-157,"14days",0.069,"MACROD1"
"Macrod1",859,1.62854648850175e-166,-0.715518500966484,0.057,0.131,4.41873518725179e-162,"4hours",-0.074,"MACROD1"
"Macrod1",226,6.40406364241491e-234,0.355025559070612,0.136,0.119,1.73761458809644e-229,"Control",0.017,"MACROD1"
"Macrod1",2043,9.14623549395968e-273,0.282371632954671,0.179,0.111,2.48164807657608e-268,"2days",0.068,"MACROD1"
"Macrod1",1356,0,-1.24835792358906,0.027,0.141,0,"12hours",-0.114,"MACROD1"
"Slc3a1",227,5.73628159680194e-232,0.543795096270509,0.115,0.061,1.55642528566027e-227,"Control",0.054,"SLC3A1"
"Ybx1",228,2.1164335582522e-229,-0.576608628455487,0.045,0.101,5.7425191736057e-225,"Control",-0.056,"YBX1"
"Ybx1",1531,1.09985114266307e-179,0.608331468136426,0.145,0.079,2.98422610538769e-175,"12hours",0.066,"YBX1"
"Sh3rf1",2401,1.14606444540255e-225,0.484292290446755,0.388,0.28,3.10961665971075e-221,"14days",0.108,"SH3RF1"
"Sh3rf1",2839,2.10858916755007e-213,-0.457854145680451,0.246,0.31,5.72123498831361e-209,"6weeks",-0.064,"SH3RF1"
"Sh3rf1",230,1.04556758302155e-227,-0.527254094113991,0.22,0.319,2.83693852301237e-223,"Control",-0.099,"SH3RF1"
"Sh3rf1",1944,0,0.506922886658698,0.414,0.275,0,"2days",0.139,"SH3RF1"
"Sh3rf1",1755,1.63308174001599e-61,-0.216581375509391,0.272,0.303,4.4310406851854e-57,"12hours",-0.031,"SH3RF1"
"Osbpl3",1543,1.68995577092748e-168,-0.584556618112278,0.128,0.19,4.58535699325754e-164,"12hours",-0.062,"OSBPL3"
"Osbpl3",232,9.06702397531231e-227,0.295810813443663,0.187,0.178,2.46015561522149e-222,"Control",0.00900000000000001,"OSBPL3"
"Osbpl3",2083,3.14256981998217e-238,0.212492515805491,0.241,0.168,8.52673469255761e-234,"2days",0.073,"OSBPL3"
"Plekha7",2651,5.68821292563113e-52,0.23254447421539,0.25,0.202,1.5433828131115e-47,"14days",0.048,"PLEKHA7"
"Plekha7",932,1.79672525944619e-119,-0.319152247760393,0.149,0.218,4.87505464645534e-115,"4hours",-0.069,"PLEKHA7"
"Plekha7",233,1.09662274639929e-226,0.35938815469535,0.233,0.203,2.97546649780521e-222,"Control",0.03,"PLEKHA7"
"Plekha7",1308,0,-0.881978425738856,0.116,0.228,0,"12hours",-0.112,"PLEKHA7"
"Cd2ap",2910,4.66361931658675e-123,-0.343937554235646,0.057,0.1,1.26537982916948e-118,"6weeks",-0.043,"CD2AP"
"Cd2ap",234,3.79006132698551e-224,-0.610776667665697,0.045,0.104,1.02835733985098e-219,"Control",-0.059,"CD2AP"
"Cd2ap",977,1.29952316458464e-95,0.388597393978716,0.116,0.089,3.52599620246749e-91,"4hours",0.027,"CD2AP"
"Cd2ap",1460,4.88480411608334e-247,0.657481864323473,0.158,0.079,1.32539390081689e-242,"12hours",0.079,"CD2AP"
"Slc9a8",235,2.94919092440392e-223,0.570232400624068,0.1,0.064,8.00203973518515e-219,"Control",0.036,"SLC9A8"
"Cables1",1618,2.27228846600699e-123,-0.530855352162508,0.082,0.102,6.16540029481677e-119,"12hours",-0.02,"CABLES1"
"Cables1",236,3.80203442061787e-223,0.532752234663276,0.115,0.094,1.03160599934625e-218,"Control",0.021,"CABLES1"
"Cables1",2171,5.35660734543921e-164,-0.590263368977752,0.078,0.103,1.45340827103802e-159,"2days",-0.025,"CABLES1"
"Ppm1h",237,1.97499621542448e-222,-0.396811594142778,0.176,0.262,5.35875723131125e-218,"Control",-0.086,"PPM1H"
"Ppm1h",3025,2.91547228560483e-71,0.296885193429765,0.269,0.238,7.91055095253158e-67,"6weeks",0.031,"PPM1H"
"Ppm1h",2070,4.46740044394331e-248,0.447854456606283,0.338,0.225,1.21213976245514e-243,"2days",0.113,"PPM1H"
"Ppm1h",741,3.46112706652367e-296,-0.867044755443062,0.128,0.259,9.39107606959867e-292,"4hours",-0.131,"PPM1H"
"Ppm1h",2575,1.45437021133972e-73,0.251564605180468,0.293,0.234,3.94614269442807e-69,"14days",0.059,"PPM1H"
"Mccc2",238,3.53547728715434e-222,0.45742565702137,0.112,0.078,9.59281052323588e-218,"Control",0.034,"MCCC2"
"Mccc2",3152,2.81185982305708e-39,0.228727907434895,0.103,0.081,7.62941925790078e-35,"6weeks",0.022,"MCCC2"
"Itpr2",1621,7.39332035314456e-123,-0.618438181000399,0.07,0.121,2.00602961141871e-118,"12hours",-0.051,"ITPR2"
"Itpr2",983,4.54030227887737e-93,-0.571674622224322,0.075,0.118,1.2319202173278e-88,"4hours",-0.043,"ITPR2"
"Itpr2",2161,4.64033831149521e-172,-0.212931850296154,0.121,0.111,1.25906299405799e-167,"2days",0.01,"ITPR2"
"Itpr2",239,6.91842998009502e-221,0.602325100042998,0.157,0.101,1.87717760649918e-216,"Control",0.056,"ITPR2"
"Itpr2",3126,1.07448217903962e-45,0.284940325514464,0.13,0.109,2.9153924963882e-41,"6weeks",0.021,"ITPR2"
"Etl4",3085,9.44776471178992e-57,0.219188194558247,0.221,0.222,2.56346199924996e-52,"6weeks",-0.001,"KIAA1217"
"Etl4",2481,2.48842554456518e-118,0.470239748246457,0.28,0.211,6.75184503006869e-114,"14days",0.069,"KIAA1217"
"Etl4",1086,1.10982947872233e-59,-0.481318045206573,0.172,0.228,3.01130032461729e-55,"4hours",-0.056,"KIAA1217"
"Etl4",240,1.86372154616119e-220,-0.477670717960298,0.154,0.24,5.05683567119917e-216,"Control",-0.086,"KIAA1217"
"Auts2",1936,0,0.628319800015178,0.4,0.255,0,"2days",0.145,"AUTS2"
"Auts2",1350,0,-1.19386258970016,0.153,0.303,0,"12hours",-0.15,"AUTS2"
"Auts2",2593,1.33617028318938e-68,0.226701826515576,0.329,0.269,3.62543082937774e-64,"14days",0.06,"AUTS2"
"Auts2",1043,2.23663870977336e-71,-0.245220273958244,0.221,0.286,6.06867181122806e-67,"4hours",-0.065,"AUTS2"
"Auts2",2924,5.09340201595447e-112,-0.294560003404317,0.258,0.283,1.38199276898893e-107,"6weeks",-0.025,"AUTS2"
"Auts2",241,3.94154979019265e-219,0.306754591957938,0.291,0.276,1.06946070457297e-214,"Control",0.015,"AUTS2"
"Cacnb4",2448,1.86582142296992e-142,0.547836564457568,0.233,0.179,5.06253326694429e-138,"14days",0.054,"CACNB4"
"Cacnb4",1391,0,-1.7560194717088,0.102,0.204,0,"12hours",-0.102,"CACNB4"
"Cacnb4",720,0,-1.56773175598779,0.102,0.199,0,"4hours",-0.097,"CACNB4"
"Cacnb4",2115,6.20889856827402e-210,-0.650210748002265,0.175,0.19,1.68466044852979e-205,"2days",-0.015,"CACNB4"
"Cacnb4",2799,1.13968715617583e-308,0.871792435985416,0.263,0.171,1.47333421416181e-305,"6weeks",0.092,"CACNB4"
"Cacnb4",242,7.31509336485746e-219,0.519054174947459,0.208,0.182,1.98480428268677e-214,"Control",0.026,"CACNB4"
"Kcnk5",2704,8.54113517214641e-36,0.273585561311684,0.181,0.147,2.31746620625849e-31,"14days",0.034,"KCNK5"
"Kcnk5",243,4.31172409631876e-216,0.528036279810289,0.194,0.141,1.16990009905417e-211,"Control",0.053,"KCNK5"
"Kcnk5",1432,5.61031889380871e-290,-0.896894920445792,0.078,0.167,1.52224782545712e-285,"12hours",-0.089,"KCNK5"
"Kcnk5",3054,1.16535311058019e-62,-0.37071155496871,0.133,0.157,3.16195259493723e-58,"6weeks",-0.024,"KCNK5"
"Kcnk5",2019,4.04510561564056e-293,-0.24558629483642,0.17,0.149,1.09755850669175e-288,"2days",0.021,"KCNK5"
"Kcnk5",779,1.71600638979665e-245,0.393441822199607,0.146,0.153,4.65604013743526e-241,"4hours",-0.00700000000000001,"KCNK5"
"Ctnna1",1608,9.70475311846188e-129,0.391974283176399,0.28,0.203,2.63319066363226e-124,"12hours",0.077,"CTNNA1"
"Ctnna1",244,8.01276960290501e-216,-0.310758251949427,0.158,0.23,2.17410477635622e-211,"Control",-0.072,"CTNNA1"
"Ctnna1",774,2.99153491333664e-248,0.224843774842689,0.205,0.216,8.11693168035631e-244,"4hours",-0.011,"CTNNA1"
"Mrps6",245,1.80499383520193e-215,0.306175823308696,0.262,0.272,4.89748977305339e-211,"Control",-0.01,"MRPS6"
"Mrps6",2138,2.36078230107404e-191,-0.710139490546252,0.201,0.284,6.4055106175042e-187,"2days",-0.083,"MRPS6"
"Mrps6",1511,3.22853648558117e-196,0.614153083533727,0.353,0.254,8.75998804632738e-192,"12hours",0.099,"MRPS6"
"Mrps6",2391,3.02130938883927e-251,-0.438840093259796,0.284,0.267,8.19771876473759e-247,"14days",0.017,"MRPS6"
"Gpr137b",246,2.30094311258302e-215,0.503218327792152,0.103,0.064,6.24314894737151e-211,"Control",0.039,"GPR137B"
"Sim1",806,8.60660696148067e-219,-0.984997182761861,0.087,0.178,2.33523066685855e-214,"4hours",-0.091,"SIM1"
"Sim1",1653,4.50978888745575e-105,-0.537581205292518,0.132,0.174,1.22364101883337e-100,"12hours",-0.042,"SIM1"
"Sim1",2819,4.89417193324012e-246,0.664099280474584,0.22,0.155,1.32793567064604e-241,"6weeks",0.065,"SIM1"
"Sim1",247,4.15556704773369e-214,0.527649798804025,0.191,0.161,1.12753000706158e-209,"Control",0.03,"SIM1"
"Sim1",2124,3.76310959455916e-199,-0.575866078693998,0.145,0.172,1.02104452629174e-194,"2days",-0.027,"SIM1"
"Utrn",1871,1.39976760891217e-32,-0.276253406779499,0.128,0.145,3.7979894532614e-28,"12hours",-0.017,"UTRN"
"Utrn",1095,9.68117037502692e-58,-0.481426317064024,0.105,0.147,2.62679195785606e-53,"4hours",-0.042,"UTRN"
"Utrn",248,1.63560943006701e-213,0.397416875608092,0.152,0.14,4.43789906660081e-209,"Control",0.012,"UTRN"
"Tra2b",249,1.62721512081886e-212,-0.206419500581368,0.18,0.243,4.41512278731782e-208,"Control",-0.063,"TRA2B"
"Tra2b",2424,7.87124049711213e-178,-0.426369579969123,0.197,0.236,2.13570368408143e-173,"14days",-0.039,"TRA2B"
"Tra2b",1415,1.1130727726182e-308,0.61470514461798,0.334,0.21,2.9078076023193e-307,"12hours",0.124,"TRA2B"
"Slc16a7",250,1.8729754315561e-211,0.555121665216201,0.105,0.073,5.08194423844116e-207,"Control",0.032,"SLC16A7"
"Slc16a7",2818,3.94792870041264e-246,0.670575637689196,0.113,0.072,1.07119149428296e-241,"6weeks",0.041,"SLC16A7"
"Mtmr12",251,2.54896522838795e-211,0.490999678165441,0.196,0.146,6.91610735418503e-207,"Control",0.05,"MTMR12"
"Mtmr12",1501,4.96074582350655e-201,-0.598659877088637,0.09,0.169,1.34599916429203e-196,"12hours",-0.079,"MTMR12"
"Mtmr12",2690,3.04626131093205e-39,-0.268719611443733,0.136,0.16,8.26542081495192e-35,"14days",-0.024,"MTMR12"
"Mtmr12",2047,1.22495285917188e-266,0.260656515639691,0.22,0.144,3.32366459279107e-262,"2days",0.076,"MTMR12"
"Mtmr12",1148,8.37354778401484e-45,-0.280122564065014,0.119,0.161,2.27199472023675e-40,"4hours",-0.042,"MTMR12"
"Pde10a",252,1.08482178453834e-210,-0.844699095439359,0.056,0.101,2.94344694798787e-206,"Control",-0.045,"PDE10A"
"Pde10a",1510,1.12794356240903e-196,0.628649066812664,0.114,0.087,3.06044926788441e-192,"12hours",0.027,"PDE10A"
"Pde10a",827,1.8334711304681e-200,0.818352089811626,0.122,0.088,4.97475721829909e-196,"4hours",0.034,"PDE10A"
"Nudt4",253,1.30209043556867e-210,0.502104907837598,0.157,0.13,3.53296197882848e-206,"Control",0.027,"NUDT4"
"Nudt4",2653,8.79500994424468e-52,0.28226605007395,0.17,0.129,2.38635004817191e-47,"14days",0.041,"NUDT4"
"Nudt4",2191,5.18197372667221e-147,-0.514292448308344,0.115,0.14,1.40602493125797e-142,"2days",-0.025,"NUDT4"
"Nudt4",1320,0,-0.964761870853602,0.086,0.146,0,"12hours",-0.06,"NUDT4"
"Nudt4",2874,4.99286913795958e-159,0.556168651979875,0.177,0.127,1.35471518320257e-154,"6weeks",0.05,"NUDT4"
"Nudt4",940,5.22238323039341e-115,-0.736317868003301,0.082,0.143,1.41698924190264e-110,"4hours",-0.061,"NUDT4"
"Ptprj",2675,7.56910445162305e-44,0.223734936986671,0.306,0.258,2.05372511085888e-39,"14days",0.048,"PTPRJ"
"Ptprj",254,2.21147895559146e-208,-0.466751105370239,0.194,0.285,6.0004058502063e-204,"Control",-0.091,"PTPRJ"
"Ptprj",1672,3.40446098847487e-96,0.304461909145287,0.326,0.254,9.23732400002887e-92,"12hours",0.072,"PTPRJ"
"Ptprj",3007,1.38386235047803e-76,-0.293992163020571,0.219,0.277,3.75483371555203e-72,"6weeks",-0.058,"PTPRJ"
"Esrrb",1319,0,-0.959545248301863,0.057,0.114,0,"12hours",-0.057,"ESRRB"
"Esrrb",2950,1.58751281723586e-99,0.263817914305099,0.142,0.096,4.30739852700606e-95,"6weeks",0.046,"ESRRB"
"Esrrb",2385,1.51591546747041e-266,0.510256973819817,0.12,0.101,4.11313343788747e-262,"14days",0.019,"ESRRB"
"Esrrb",2224,7.74580485692603e-121,-0.553791418406475,0.076,0.11,2.10166923182974e-116,"2days",-0.034,"ESRRB"
"Esrrb",896,5.39435591226894e-143,-0.665267951695314,0.071,0.109,1.46365058967593e-138,"4hours",-0.038,"ESRRB"
"Esrrb",255,2.44648405551223e-208,0.570869826334991,0.136,0.096,6.63804518782133e-204,"Control",0.04,"ESRRB"
"Mob3b",1107,5.36194370035323e-55,-0.30910094120192,0.125,0.175,1.45485618421684e-50,"4hours",-0.05,"MOB3B"
"Mob3b",2012,1.23934606107523e-303,0.270574644029939,0.238,0.156,3.36271766751542e-299,"2days",0.082,"MOB3B"
"Mob3b",256,6.84524535938222e-208,0.455754848146174,0.209,0.158,1.85732042336118e-203,"Control",0.051,"MOB3B"
"Mob3b",1305,0,-0.872767894077446,0.08,0.186,0,"12hours",-0.106,"MOB3B"
"Nfib",257,2.69385926328019e-207,0.237260717045948,0.188,0.185,7.30924833905813e-203,"Control",0.003,"NFIB"
"Nfib",850,9.38156740178209e-173,-0.675098160227185,0.105,0.196,2.54550068312554e-168,"4hours",-0.091,"NFIB"
"Nfib",2546,9.44167699087695e-84,0.22188148375368,0.23,0.176,2.56181021793464e-79,"14days",0.054,"NFIB"
"Dcun1d3",1676,6.86370155621429e-93,-0.351314711043285,0.189,0.221,1.86232814324762e-88,"12hours",-0.032,"DCUN1D3"
"Dcun1d3",2944,7.17896218899069e-104,-0.407032720812346,0.181,0.224,1.94786781073884e-99,"6weeks",-0.043,"DCUN1D3"
"Dcun1d3",657,0,0.606656707355213,0.233,0.214,0,"4hours",0.019,"DCUN1D3"
"Dcun1d3",258,1.72906507349367e-206,0.200800130604467,0.214,0.216,4.69147226391038e-202,"Control",-0.002,"DCUN1D3"
"Slc25a36",3120,2.98636552871247e-47,0.302421521527707,0.123,0.097,8.10290558905555e-43,"6weeks",0.026,"SLC25A36"
"Slc25a36",259,5.87016451006737e-205,0.491700354405222,0.132,0.094,1.59275173651658e-200,"Control",0.038,"SLC25A36"
"Slc25a36",1617,2.19337947381293e-123,-0.550240681653749,0.06,0.11,5.95129652629661e-119,"12hours",-0.05,"SLC25A36"
"Slc25a36",1110,1.01379548959738e-54,-0.404383252445493,0.067,0.107,2.75073130192458e-50,"4hours",-0.04,"SLC25A36"
"Slc25a36",2686,5.96122475861634e-40,-0.266320200244685,0.087,0.105,1.61745911375537e-35,"14days",-0.018,"SLC25A36"
"Son",1562,2.86542517488211e-153,0.54352047853049,0.159,0.096,7.77475812700762e-149,"12hours",0.063,"SON"
"Son",2326,6.25085442335292e-29,-0.238368330164382,0.094,0.108,1.69604433068835e-24,"2days",-0.014,"SON"
"Son",260,3.15249813068675e-204,-0.27368985764307,0.07,0.116,8.55367317799236e-200,"Control",-0.046,"SON"
"Dpf3",1170,2.5298106922483e-40,-0.289947120633745,0.069,0.1,6.86413535127732e-36,"4hours",-0.031,"DPF3"
"Dpf3",1612,6.17451497968672e-127,-0.437460030121128,0.057,0.104,1.6753311494384e-122,"12hours",-0.047,"DPF3"
"Dpf3",261,1.25908524842014e-202,0.446943761311764,0.13,0.088,3.41627600453836e-198,"Control",0.042,"DPF3"
"Tcf4",262,5.92931637870913e-202,0.34379052245407,0.153,0.156,1.60880141303515e-197,"Control",-0.003,"TCF4"
"Tcf4",869,4.74772718964181e-163,-0.636669316707703,0.084,0.164,1.28820081836551e-158,"4hours",-0.08,"TCF4"
"Tcf4",2657,2.04773289481793e-49,-0.218161290903675,0.16,0.154,5.55611366350948e-45,"14days",0.00600000000000001,"TCF4"
"Spint2",263,9.30216923543442e-202,-0.233298587873284,0.106,0.157,2.52395757865042e-197,"Control",-0.051,"SPINT2"
"Spint2",2449,1.19222318270498e-141,0.445906596583245,0.206,0.135,3.23485916163342e-137,"14days",0.071,"SPINT2"
"Pakap",2576,6.4503187552521e-73,-0.399012706020894,0.207,0.246,1.75016498786255e-68,"14days",-0.039,"PALM2AKAP2"
"Pakap",1671,2.86080595788692e-96,0.270937709071737,0.298,0.229,7.76222480553457e-92,"12hours",0.069,"PALM2AKAP2"
"Pakap",2841,2.21184395506791e-211,-0.710603605049043,0.182,0.253,6.00139620328575e-207,"6weeks",-0.071,"PALM2AKAP2"
"Pakap",580,0,1.47607288172539,0.344,0.226,0,"4hours",0.118,"PALM2AKAP2"
"Pakap",264,3.14215604662867e-201,-0.605999849148624,0.171,0.258,8.52561200131757e-197,"Control",-0.087,"PALM2AKAP2"
"Plch1",1928,0,0.793727666875441,0.162,0.077,0,"2days",0.085,"PLCH1"
"Plch1",265,1.93677204796075e-199,-0.553017433300587,0.048,0.102,5.2550435977319e-195,"Control",-0.054,"PLCH1"
"Aff1",2354,0,0.60362787966557,0.398,0.312,0,"14days",0.086,"AFF1"
"Aff1",818,3.65926524058568e-206,-0.277650859423525,0.24,0.337,9.92868437728113e-202,"4hours",-0.097,"AFF1"
"Aff1",266,2.51028277840457e-199,-0.38332162238713,0.252,0.346,6.81115026264513e-195,"Control",-0.094,"AFF1"
"Ppp2r5a",3075,1.84508315419639e-58,0.207810483528513,0.188,0.183,5.00626412228108e-54,"6weeks",0.005,"PPP2R5A"
"Ppp2r5a",267,8.73641830721069e-198,0.319310982727084,0.194,0.181,2.37045237929548e-193,"Control",0.013,"PPP2R5A"
"Ppp2r5a",1211,2.40061643207048e-26,-0.296961503387469,0.152,0.188,6.51359256513683e-22,"4hours",-0.036,"PPP2R5A"
"Farp1",268,2.94577909399017e-197,-0.393479459055496,0.2,0.287,7.99278241572353e-193,"Control",-0.087,"FARP1"
"Farp1",2606,3.36579835691446e-65,0.263113639505297,0.317,0.259,9.13242068181601e-61,"14days",0.058,"FARP1"
"Tpd52",734,1.11253694771597e-308,0.619251110778103,0.153,0.115,1.11303786883407e-308,"4hours",0.038,"TPD52"
"Tpd52",2878,1.10950972474478e-155,-0.54791569504145,0.072,0.131,3.01043273615002e-151,"6weeks",-0.059,"TPD52"
"Tpd52",2427,5.60873282031995e-172,-0.65555330271979,0.073,0.129,1.52181747613741e-167,"14days",-0.056,"TPD52"
"Tpd52",1257,0,1.0059147749912,0.234,0.098,0,"12hours",0.136,"TPD52"
"Tpd52",269,2.29067323862572e-196,-0.634778666546447,0.072,0.133,6.21528369836318e-192,"Control",-0.061,"TPD52"
"Car12",2937,3.92879980045573e-108,0.572960583471295,0.176,0.135,1.06600124985765e-103,"6weeks",0.041,"CA12"
"Car12",270,5.69867118560929e-196,0.587230667343065,0.17,0.135,1.54622045279137e-191,"Control",0.035,"CA12"
"Car12",1372,0,-1.43052044037662,0.051,0.16,0,"12hours",-0.109,"CA12"
"Car12",852,6.87171001716719e-170,-0.941845480987725,0.074,0.151,1.86450107895797e-165,"4hours",-0.077,"CA12"
"Sox6",3086,1.03603052685605e-56,0.279101527486946,0.218,0.187,2.81106162851851e-52,"6weeks",0.031,"SOX6"
"Sox6",1427,6.06150713541122e-296,-0.814287659897016,0.113,0.209,1.64466873105113e-291,"12hours",-0.096,"SOX6"
"Sox6",271,4.99178512972405e-193,0.348381440655895,0.213,0.188,1.35442105924803e-188,"Control",0.025,"SOX6"
"Sox6",2537,2.66788897850889e-88,0.349132943551085,0.244,0.183,7.23878316538817e-84,"14days",0.061,"SOX6"
"Sox6",750,7.22427621734667e-282,-0.882861806818841,0.09,0.206,1.96016286605267e-277,"4hours",-0.116,"SOX6"
"Bcl11b",2314,1.05078497540309e-34,0.204719687257961,0.103,0.077,2.85109487376122e-30,"2days",0.026,"BCL11B"
"Bcl11b",272,4.20518064194513e-192,0.439797936085301,0.113,0.073,1.14099166357897e-187,"Control",0.04,"BCL11B"
"Trim30a",273,5.57524434532294e-190,-0.437126093686626,0.156,0.232,1.51273104821647e-185,"Control",-0.076,"TRIM5"
"Trim30a",2352,0,0.645359602522642,0.246,0.21,0,"14days",0.036,"TRIM5"
"Trim30a",2817,1.00067130718111e-247,0.208719427022742,0.273,0.203,2.7151214577745e-243,"6weeks",0.07,"TRIM5"
"Trim30a",727,0,-1.98793053936971,0.028,0.24,0,"4hours",-0.212,"TRIM5"
"Trim30a",1630,1.64958903070791e-116,0.389106594509023,0.271,0.205,4.47582991701978e-112,"12hours",0.066,"TRIM5"
"Arntl",1716,5.19787466962085e-73,0.254866284758025,0.105,0.086,1.41033933410823e-68,"12hours",0.019,"ARNTL"
"Arntl",274,4.97943459807885e-188,-0.503080099607489,0.049,0.1,1.35106998949673e-183,"Control",-0.051,"ARNTL"
"Arntl",2773,0,0.774039724106401,0.168,0.071,0,"6weeks",0.097,"ARNTL"
"Psap",275,1.16076977060602e-187,-0.759359786825884,0.069,0.13,3.14951661858531e-183,"Control",-0.061,"PSAP"
"Psap",2406,3.04156858728295e-217,-0.340202271475711,0.122,0.116,8.25268804787483e-213,"14days",0.00599999999999999,"PSAP"
"Psap",589,0,1.1964905980728,0.163,0.111,0,"4hours",0.052,"PSAP"
"Mapt",1190,1.54815608196252e-34,-0.23517523074327,0.083,0.115,4.20061189718892e-30,"4hours",-0.032,"MAPT"
"Mapt",276,2.69539721427887e-187,0.487597715040139,0.148,0.101,7.31342126150285e-183,"Control",0.047,"MAPT"
"Mapt",1582,9.86229207298257e-142,-0.548075675574742,0.063,0.12,2.67593570816236e-137,"12hours",-0.057,"MAPT"
"Tnrc6b",1066,2.42116743630828e-64,-0.429673926625848,0.108,0.161,6.56935360493525e-60,"4hours",-0.053,"TNRC6B"
"Tnrc6b",3070,1.70717079184476e-59,0.283444286437792,0.175,0.15,4.63206650951239e-55,"6weeks",0.025,"TNRC6B"
"Tnrc6b",1419,4.35103623590825e-303,-0.837463634613104,0.08,0.169,1.18056666188899e-298,"12hours",-0.089,"TNRC6B"
"Tnrc6b",277,8.49353042132296e-187,0.335411918404355,0.17,0.15,2.30454960921756e-182,"Control",0.02,"TNRC6B"
"Btbd9",1734,8.52633438238129e-68,0.210699151058042,0.253,0.201,2.31345030797152e-63,"12hours",0.052,"BTBD9"
